ID_CI,NTRA_CI,FHA_DE_INI,HRA_DE_INI,ID_TEXP,RMEN_DE_HCHOS
1077,FG-UITLAXD-3/138/2025,2025-05-24,13:30:00,1,"REFIEREN LOS ELEMENTOS APREHENSORES QUE SE RECIBE SE RECIBE REPORTE VÍA RADIO TRASMISOR POR LA RADIO OPERADORA POLICÍA PREVENTIVO NEPTALY NOLASCO HERNÁNDEZ, PARA VERIFICAR EL REPORTE DEL SERVICIO DE EMERGENCIAS 911 CON NUMERO DE FOLIO 2505240261, SE SUSCITA ALLANAMIENTO DE MORADA, INFORMANDO EL REPORTAN TÉ QUE LLEGA UN MASCULINO Y SE INTRODUCE A LA VIVIENDA, OBSERVANDO  QUE EN EL LUGAR SE ENCONTRABA UN GRUPO DE PERSONAS Y VARIAS MAQUINAS DE CARGA PESADA, REALIZANDO UNA DE ELLA LA DEMOLICIÓN DE UN DOMICILIO DE DOS PLANTAS DE COLOR AZUL, OBSERVANDO DAÑOS EN LA PARED DE LA PLANTA BAJA, ASÍ COMO EN LOS VENTANALES QUE SE ENCONTRABAN, UNA FEMENINA DE NOMBRE MARÍA KENIA FERNÁNDEZ DELGADO, DE 44 AÑOS DE EDAD, MENCIONA DE VIVA VOZ “EH EH, OFICIAL POR QUE DEMOLIERON UN PEDAZO DE MI DOMICILIO, YO SOY HIJA DE LA PROPIETARIA, AQUÍ TENGO MI ESCRITURA, VEA USTED MI MAMA SE LLAMA ANITA DELGADO SANCHEZ, DE 69 AÑOS DE EDAD, FECHA DE NACIMIENTO 26 DE JULIO DE 1956, CHEQUE USTED AHÍ ESTA EL NOMBRE DE  MI MAMA”, . ES DETENIDO Y PUESTO A DISPOSICIÓN Y QUIEN REFIRIEREN LLAMARSE: PEDRO ANDRADE ORTIZ"
1078,"FG-UIAPIZ-I/074/2025 ",2025-05-24,17:30:00,1,"QUE LABORA PARA LA EMPRESA GRUPO SAN & MEJ DE GIRO DE MATERIALES PARA CONSTRUCCIÓN, MISMA QUE SE UBICA EN CARRETERA  FEDERAL MÉXICO-VERACRUZ KM 105 NO 2, SANTA BARBARA ACUICUZCATEPEC, XALTOCAN, TLAXCALA, COMO EMPLEADO EN GENERAL, SE DA EL CASO QUE EL DÍA VEINTITRÉS DE MAYO DEL DOS MIL VEINTICINCO LLEGA AL TRABAJO EN LA MOTOCICLETA MARCA ITALIKA TIPO 150 CC AÑO 2022 MODELO D150 COLOR AZUL/NEGRO SERIE 3SCK1AAC4N1026015 MOTOR LC157QMJM6615292, SIN PLACAS DE CIRCULACIÓN, PROPIEDAD DE SU PAREJA DE NOMBRE DANIELA OLIVARES LÓPEZ, SIENDO LAS SIETE DE LA MAÑANA LA ESTACIONA DENTRO DE LA  EMPRESA DEJÁNDOLA EN LA BODEGA QUE SE ENCUENTRA ENTRANDO AL ZAGUÁN A MANO DERECHA AL FONDO DESPUÉS A LA VUELTA JUNTO A UNOS TINACOS DE AGUA DEJÁNDOLA ESTACIONADA AHÍ, POR LO QUE REALIZO SUS ACTIVIDADES, Y AL SER APROXIMADAMENTE LAS OCHO HORAS DEL DÍA VEINTICUATRO DE MAYO DEL AÑO EN CURSO SE PERCATÓ QUE YA NO SE ENCONTRABA LA MOTOCICLETA  MARCA AL 911 Y LE PROPORCIONAN FOLIO 2505241656 REPORTÁNDOLA COMO ROBADA, SIENDO APROXIMADAMENTE EL MONTO DE LO ROBADO DE $22,999.00 VEINTIDÓS MIL NOVECIENTOS NOVENTA Y NUEVE PESOS 00/100 M.N"
1079,FG-UIFERV/433/2025,2025-05-25,18:10:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA VEINTICINCO DE MAYO DEL DOS MIL VEINTICINCO, SIENDO APROXIMADAMENTE LAS TRECE HORAS CON CINCUENTA Y OCHO MINUTOS ESTACIONO LA MOTOCICLETA MARCA BAJAJ, TIPO DOMINAR 250, MODELO 2024, COLOR NEGRA, NÚMERO DE SERIE MD2B65GX0RCF00580, MOTOR JFXCPE94578, CON PLACAS DE CIRCULACIÓN NUMERO 14XUJ3 PARTICULARES DEL ESTADO DE TLAXCALA, EN EL INTERIOR DEL ESTACIONAMIENTO DE LA TIENDA COMERCIAL “CHEDRAUI” UBICADO EN CARRETERA APIZACO HUAMANTLA 2407, LA CIÉNEGA, APIZACO, TLAXCALA, LO ASEGURA, SE DIRIGE A REALIZAR COMPRAS; POSTERIOR A ELLO, SIENDO APROXIMADAMENTE LAS CATORCE HORAS CON DIEZ MINUTOS, SALE DE COMPRAR Y SE DIRIGE AL LUGAR DONDE DEJO ESTACIONADO LA MOTO Y AL IR LLEGANDO SE PERCATA QUE SU UNIDAD YA NO SE ENCONTRABA ESTACIONADO EN EL CAJÓN PARA MOTOS, REALIZA LA LLAMADA AL SERVICIO DE EMERGENCIA 911 PARA REPORTAR EL ROBO DE LA MOTO, PROPORCIONÁNDOLE EL NÚMERO DE FOLIO 2505251649;"
1080,FG-UIFERV/432/2025,2025-05-25,18:20:00,1,"REFIERE EL DENUNCIANTE QUE  EL DÍA DE AYER SE ENCONTRABA CIRCULANDO A BORO DE SU UNIDAD  MARCA:  NISSAN, MODELO: 2014, COLOR:  ROJO, NÚMERO DE SERIE: 3N6DD21T4EK098098, NÚMERO DE MOTOR: KA24743817A, PLACAS DE CIRCULACIÓN: 831ZUF PARTICULARES DE LA CIUDAD DE MÉXICO, SOBRE CALLE DE ÁLAMOS, MUNICIPIO DE SANTA CRUZ QUILEHTLA, ESTADO DE TLAXCALA, PORQUE FUE A RECOGER DIECIOCHO BULTOS DE PLAYERAS DE MANGA CORTA EN COLOR NEGRO Y ANARANJADO, APROXIMADAMENTE SESENTA Y CUATRO MIL PIEZAS, SE DIRIGIÓ HACIA CALLE GALEANA, CON DIRECCIÓN A VALQUIRICO, ENTRE CALLE INDEPENDENCIA Y FRANCISCO I MADERO, MUNICIPIO DE SAN LORENZO AXOMANITLA, LO INTERCEPTA UN VEHÍCULO MARCA; CHEVROLET, TIPO: MATIZ, COLOR: BLANCO, EN EL QUE IBAN A BORDO CINCO SUJETOS JÓVENES DEL SEXO MASCULINO, DEL CUAL DESCIENDEN CUATRO DE LOS CINCO MASCULINOS, EL CONDUCTOR SE QUEDÓ EN LA UNIDAD, LA VÍCTIMA DETIENE DE MANERA DEFINITIVA LA MARCHA DE SU UNIDAD, UNO DE LOS SUJETOS LE MUESTRA UN ARMA CORTA COLOR PLATA CON NEGRO, DICIÉNDOLE “BÁJATE DE LA CAMIONETA HIJO DE TU PUMA MADRE, YA TE CARGÓ LA VERGA”, LOS OTROS DOS SUJETOS SUBEN A LA UNIDAD DE LA VÍCTIMA, Y OTROS DOS MASCULINOS LO BAJAN DE SU UNIDAD DE MANERA INMEDIATA PARA SUBIRLO AL VEHÍCULO  MARCA; CHEVROLET, TIPO: MATIZ, COLOR: BLANCO, OCULTÁNDOLO EN LA PARTE DE ATRÁS DE LA UNIDAD, TAPÁNDOLE LA CARA CON UNA SUDADERA Y GOLPEÁNDOLO APROXIMADAMENTE OCHO VECES EN LA CARA CON PUÑO CERRADO, ENTRE LOS TRES SUJETOS QUE IBAN EN LA UNIDAD MARCA; CHEVROLET, TIPO: MATIZ, COLOR: BLANCO (EL CONDUCTOR Y LOS DOS HOMBRES MÁS QUE ESTABAN A MIS COSTADOS) SE COMUNICABAN CON LOS DOS MASCULINOS QUE SE LLEVARON LA UNIDAD MARCA:  NISSAN, MODELO: 2014, COLOR:  ROJO, NÚMERO DE SERIE: 3N6DD21T4EK098098, NÚMERO DE MOTOR: KA24743817A, PLACAS DE CIRCULACIÓN: 831ZUF PARTICULARES DE LA CIUDAD DE MÉXICO, UNO DE LOS MASCULINO DIJO “AQUÍ YA BÁJENLO EN CALIENTE AL WEY, YA NO LA HAGAN DE PEDO”, ABREN LA PUERTA TRASERA DE LADO IZQUIERDO Y AVIENTAN A LA VÍCTIMA A UNOS TERRENOS, PROCEDEN A DARSE A LA FUGA CON RUMBO DESCONOCIDO, EL DENUNCIANTE CAMINA Y LO APOYAN OFICIALES DE LA LOCALIDAD DE SAN MIGUEL XOXTLA, REALIZANDO UNA LLAMADA AL 911 DONDE SE LE PROPORCIONA EL NÚMERO DE FOLIO 2505242033"
1081,FG-UIHOM-S/032//2025,2025-04-25,05:00:00,1,"SE RECIBE LLAMADA TELEFÓNICA POR PARTE DEL OFICIAL DE POLICÍA DE INVESTIGACIÓN COMISIONADO AL SERVICIO DE EMERGENCIAS 911, QUIÉN INFORMA EL HALLAZGO DE UN CADÁVER DEL GÉNERO MASCULINO QUIEN EN VIDA RESPONDIERA AL NOMBRE DE ISRAEL OREA BERRUECOS DE APROXIMADAMENTE 42 AÑOS DE EDAD, QUIEN PRESENTA DISPAROS DE ARMA DE FUEGO Y QUIÉN A SU VALORACIÓN YA NO CUENTA CON SIGNOS VITALES CADÁVER QUE SE LOCALIZA EN EL  INTERIOR DEL BAR DENOMINADO ""LA OFICINA"", UBICADO EN CALLE FERROCARRIL SUR, SIN NÚMERO, BARRIO DE TEPETLAPA, RÍO DE LOS NEGROS, MUNICIPIO DE CHIAUTEMPAN, TLAXCALA; ASI  MISMO, DERIVADO DE LOS MISMOS  HECHOS RESULTA LESIONADO POR IMPACTOS DE ARMA DE FUEGO EL C. JOEL MENDIETA SÁNCHEZ, QUIEN FUE TRASLADADO PARA RECIBIR ATENCIÓN MÉDICA, AL HOSPITAL GENERAL, UBICADO EN LA COMUNIDAD DE SAN MATIAS TEPETOMATITLAN,MUNICIPIO DE APETATITLAN DE ANTONIO CARBAJAL. TLAXCALA."
1082,FG-UIHOM-N/016/2025,2025-05-25,15:50:00,1,"SE RECIBE LLAMADA TELEFÓNICA POR PARTE DEL OFICIAL DE GUARDIA COMISIONADO AL SERVICIO DE EMERGENCIAS 911, EL CUAL ES NOTIFICADO POR PARTE DE LOS ELEMENTOS DE LA POLICÍA MUNICIPAL DE TETLA DE LA SOLIDARIDAD, TLAXCALA, REPORTANDO;  QUE SOBRE CAMINO HACIA EL CERRO DE LA COMUNIDAD OCOTITLA, DEL MUNICIPIO DE TETLA DE LA SOLIDARIDAD, TLAXCALA, COMO REFERENCIA CON COORDENADAS GEORREFERENCIALES 19.4570091,-980827608 CERCANAS AL LUGAR  SE LOCALIZA A UNA PERSONA DE LA QUE SE DESCONOCE SU GENERO, MISMA QUE SE ENCUENTRA EN CALIDAD DE NO IDENTIFICADO, EN POSICIÓN DECUBITO VENTRAL,  EMBOLSADO, MISMA QUE YA NO CUENTA CON SIGNOS VITALES. ÚNICAMENTE SE LOGRA OBSERVAR QUE LA PERSONA VISTE UN SHORT O ROPA INTERIOR COLOR AMARILLO."
1083,FG-UIFERV/431/2025,2025-05-25,14:54:00,1,"EL COMPARECIENTE SE PRESENTÓ ANTE LA REPRESENTACIÓN SOCIAL DEBIDAMENTE IDENTIFICADO, PRESENTANDO COPIA SIMPLE DE SU CURP, Y DECLARÓ BAJO PROTESTA DE DECIR VERDAD SER EL LEGÍTIMO PROPIETARIO DE UN VEHÍCULO KIA RIO, MODELO 2020, COLOR SMOKE BLUE, CON NÚMERO DE SERIE 3KPA25AC5LE322858, MOTOR G4FGLE011148 Y PLACAS DE CIRCULACIÓN XVG-302-D. RELATÓ QUE, APROXIMADAMENTE A LAS *02:15 HORAS, CIRCULABA POR EL LIBRAMIENTO TLAXCALA, EN SAN LUCAS CUAUHTELULPAN, CON DIRECCIÓN A LA CARRETERA FEDERAL TLAXCALA-PUEBLA, CUANDO UN VEHÍCULO JETTA COLOR GRIS LE CERRÓ EL PASO. DE ESTE DESCENDIERON DOS SUJETOS MASCULINOS CUYAS CARACTERÍSTICAS NO PUDO DISTINGUIR DEBIDO A LA OSCURIDAD DEL LUGAR Y LA FALTA DE ALUMBRADO PÚBLICO. UNO DE ELLOS PORTABA UN OBJETO METÁLICO SIMILAR A UN ARMA DE FUEGO, LO AMENAZÓ CON FRASES COMO “BÁJATE DEL COCHE, HIJO DE TU PUTA MADRE” Y “NO HAGAS NADA PORQUE TE VA A CARGAR LA CHINGADA”, POR LO QUE EL DECLARANTE ACCEDIÓ A SALIR DEL AUTOMÓVIL. LOS AGRESORES LE ORDENARON RETROCEDER BAJO NUEVAS AMENAZAS, TRAS LO CUAL SE LLEVARON SU VEHÍCULO.  ANTE ESTO, EL AFECTADO CONTACTÓ A SU CUÑADO, *ISAAC BARBOSA GALLARDO, PARA SOLICITAR APOYO Y POSTERIORMENTE REPORTÓ EL ROBO AL 911, DONDE SE LE ASIGNÓ EL FOLIO 2505250880"
1084,FG-UIFERV/434/2025,2025-05-25,18:00:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA DE HOY VEINTICINCO DE MAYO DEL DOS MIL VEINTICINCO, APROXIMADAMENTE A LAS DOCE HORAS CON CINCO MINUTOS LLEGO EN COMPAÑÍA DE SU ESPOSA DE NOMBRE BRISEIDA SÁNCHEZ GALICIA AL CENTRO COMERCIAL GALERIAS TLAXCALA UBICADO EN LIBRAMIENTO PONIENTE DE TLAXCALA S/N, SAN SEBASTIÁN ATLAHAPA, TLAX, DEJANDO ESTACIONADA SU MOTO MARCA BAJAJ, MODELO DOMINAR 400, CON NUMERO DE SERIE MD2A67MX7NCJ00552,NUMERO DE MOTOR JFXCMJ47462,CON PLACAS 67ERJ5 DEL ESTADO DE TLAXCALA, ENFRENTE DEL RESTAURANTE DENOMINADO “LIVERPOOL”, ENTRO AL CENTRO COMERCIAL Y AL SALIR APROXIMADAMENTE A LAS TRECE HORAS CON DIEZ MINUTOS SALIERON, SE DIRIGIERON AL ESTACIONAMIENTO Y SE PERCATARON QUE YA NO SE ENCONTRABA SU MOTOCICLETA, POR LO QUE DECIDIERON REALIZAR UNA LLAMADA AL 911. FOLIO 911: 2505251482"
1085,FG-UIAPIZ-D-3/114/2025,2025-05-25,12:50:00,1,"EL INVESTIGADO SE METIO AL DOMICILIO DE LA VICTIMA"
1086,FG-UITLAXD-1/139/2025,2025-05-25,08:00:00,1,"REFIEREN LOS ELEMENTOS APREHENSORES QUE SE RECIBE UN REPORTE POR PARTE DEL SERVICIO DE EMERGENCIAS 911 CON FOLIO: 2505250305 YA QUE AL PARECER SE ENCUENTRA UN PROBABLE HECHO DE TRÁNSITO EN EL LUGAR, DONDE AL PARECER UN VEHÍCULO SE IMPACTA EN UN CAJERO AUTOMÁTICO, NOS PERCATAMOS DE UN VEHÍCULO IMPACTADO CONTRA UN CAJERO AUTOMÁTICO, CON RAZÓN SOCIAL “BANORTE”, Y SE DIRIGE A ENTREVISTARSE CON UNA PERSONA DEL SEXO MASCULINO, EL CUAL SE ENCUENTRA SENTADO EN EL LADO DEL CONDUCTOR DEL VEHÍCULO FORD EXPLORER COLOR ROJO CON PLACAS DE CIRCULACIÓN XWE3229 DEL ESTADO DE TLAXCALA, EL CUAL SE IMPACTA EN EL CAJERO AUTOMÁTICO OCASIONANDO DAÑOS EN TODA LA CANCELERÍA. ES DETENIDO Y PUESTO A DISPOSICIÓN Y QUIEN REFIRIEREN LLAMARSE: LUIS ANGEL VARGAS HERNANDEZ"
1087,FG-UIFERV/430/2025,2025-05-25,01:30:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA DE AYER SÁBADO VEINTICUATRO DE MAYO DEL AÑO DOS MIL VEINTICINCO, APROXIMADAMENTE A LAS SIETE Y MEDIA DE LA NOCHE LLEGO A BORDO DE SU VEHICULO MARCA FORD, TIPO COMERCIAL,  VERSION F-350 SUPER DUTY XL PLUS CHASI, MODELO 2010, MOTOR V8 5.4L EFI, NUMERO DE SERIE 1FDEF3657AEA65516, CLAVE VEHICULAR 2490404, COLOR ROJO Y CON PLACAS DE CIRCULACION WY-2416-D PARTICULARES DEL ESTADO DE TLAXCALA, A LA CASA DE SU HIJA ANA BELEN ROMERO SANDOVAL, UBICADA EN CALLE DIEZ DE JULIO, NÚMERO 9, SEGUNDA SECCIÓN, ZACATELCO, TLAX, YA QUE CELEBRARÍA EL CUMPLEAÑOS DE SU YERNO ADÁN SÁNCHEZ FLORES, POR LO QUE DEJO ESTACIONADO SU VEHÍCULO ENFRENTE DE LA CASA DE SU HIJA, POR LO QUE APROXIMADAMENTE A LAS NUEVE Y MEDIA DE LA NOCHE, SALIÓ DE LA CASA DE SU HIJA, OBSERVANDO EN ESE MOMENTO QUE SU VEHÍCULO YA NO SE ENCONTRABA, SE LO HABÍAN ROBADO."
1088,FG-UITLAXD-1/142/2025,2025-05-26,19:00:00,1,"REFIEREN LOS ELEMENTOS QUE AL IR DE RECORRIDO UN MASCULINO LES HACE SEÑALES INDECOROSAS Y LOS AGREDE VERBALMENTE A LO QUE LE HACEN UNA DETENCIÓN PROVISIONAL Y AL MOMENTO LOS QUIERE AGREDIR CUANDO SE LE REALIZA LA INSPECCIÓN SE LOCALIZA DENTRO DE LA BOLSA DE SU SUDADERA VARIOS ENVOLTORIOS CON CRISTAL Y MARIHUANA A LO QUE REALIZAN SU DETENCIÓN Y AL REALIZAR LA CONSULTA DE LA MOTOCICLETA ARROJA FOLIO DE PRENUNCIA EN EL NUMERO DE SERIE Y MOTOR"
1089,FG-UITLAXD-2/140/2025,2025-05-26,10:30:00,1,"REFIEREN LOS ELEMENTOS APREHENSORES QUE SE RECIBE UN REPORTE DONDE SE ENCUENTRAN UN GRUPO DE PERSONAS QUE TIENEN A TRES PERSONAS DETENIDAS LAS CUALES HABÍAN HECHO DAÑOS AL AUTO DE LA VÍCTIMA A LO QUE LAS PERSONAS LOS ENTREGAN Y SON DETENIDOS Y PUESTOS A DISPOSICIÓN A QUIENES REFIRIEREN LLAMARSE: C.C. ERWIN URIEL CONDE ORTEGA, MARIO ALBERTO LOPEZ ROMANO Y GERSAIN HERNANDEZ ORTEGA."
1090,FG-UIFERV/435/2025,2025-05-26,11:00:00,1,"REFIERE EL DENUNCIANTE QUE CIRCULABA ABORDO DE SU MOTOCICLETA MARCA: ITALIKA, MODELO: DS150, AÑO: 2021, COLOR AZUL/VERDE, CON NÚMERO DE SERIE: 3SCK1AAH2M1006016, MOTOR: LC157QMJM6623224, SIN PLACAS DE CIRCULACIÓN. Y DE PRONTO UNA MOTOCICLETA CON TRES HOMBRES ABORDO SIN RECORDAR CARACTERÍSTICAS POR ESTAR EN UNA ZONA OSCURA Y PASAR TODO TAN RÁPIDO, LO ALCANZAN Y LE CIERRAN EL PASO, LE PIDEN QUE SE BAJE MIENTRAS LE MUESTRAN UN ARMA DE FUEGO, SIN PONER RESISTENCIA DEJA QUE SE LLEVEN SU MOTOCICLETA. FOLIO 911- 2505253220."
1091,FG-UIIXT-VG/028/2025,2025-05-26,13:00:00,1,"DURANTE SU MATRIMONIO LE PROHIBIÓ TRABAJAR DICIÉNDOLE QUE SU OBLIGACIÓN ERA HACERSE CARGO DEL HOGAR, APARTE DE MANDAR A LA FAMILIA DE ÉL QUE LA VIGILARA,  CADA VEZ QUE SE ENOJABA LA AMENAZABA CON SACAR SU PISTOLA INTIMIDÁNDOLA, CUANDO ESTABA ALCOHOLIZADO LA INSULTABA DICIÉNDOLE QUE ES UNA PENDEJA, HIJA DE LA CHINGADA, QUE NO SERVÍA PARA NADA Y QUE NO SERVÍA COMO MUJER HUMILLÁNDOLA DELANTE DE LOS FAMILIARES. ASÍ MISMO LA OBLIGABA A TENER RELACIONES SEXUALES CON ÉL."
1092,FG-UIEPJPA/019/2025,2025-05-26,17:58:00,1,"QUE SIENDO LAS 09:45 HORAS DEL DÍA DE HOY VEINTISÉIS DE MAYO DEL AÑO EN CURSO AL ENCONTRARSE DE RECORRIDO DE SEGURIDAD Y VIGILANCIA SON INFORMADOS VIA RADIO TRANSMISOR LA RADIO OPERADORA EN TURNO LA OFICIAL SUSAN ESTEFANÍA HERNÁNDEZ ORTEGA QUE RECIBE REPORTE CIUDADANO SOLICITANDO EL C. PEÑA ZAMORA ADRIÁN GABRIEL APOYO DE SEGURIDAD PÚBLICA, TODA VEZ QUE EL ADOLESCENTE VÍCTOR IGNACIO RAMÍREZ HERNÁNDEZ INGRESO A SU DOMICILIO UBICADO EN CALLE PROLONGACIÓN GALEANA ESQUINA CON EMILIO SÁNCHEZ PIEDRAS, TEPETITLA DE LARDIZÁBAL, TLAXCALA JUNTO CON OTRO MASCULINO MAYOR DE EDAD LOS CUALES DEL INTERIOR DE DOMICILIO SE APODERARON DE OBJETOS MUEBLES, POR LO QUE AL ARRIBAR LOS ELEMENTOS APREHENSORES AL LUGAR DE LOA HECHOS EL C. PEÑA ZAMORA ADRIÁN GABRIEL LES SEÑALA A AL ADOLESCENTE Y AL MASCULINO MAYOR DE EDAD COMO LAS PERSONAS QUE INGRESARON A SU DOMICILIO, APODERÁNDOSE DE DIVERSOS BIENES MUEBLES SUSTRAYÉNDOLOS DEL REFERIDO DOMICILIO, MOTIVO POR EL CUAL LE ELEMENTOS APREHENSORES PROCEDEN A LA DETENCIÓN DEL ADOLESCENTE VÍCTOR IGNACIO RAMÍREZ HERNÁNDEZ."
1093,FG-UITLAXD-3/141/2025,2025-05-26,18:30:00,1,"REFIEREN LOS ELEMENTOS APREHENSORES QUE SE RECIBE UN REPORTE DE QUE DOS MASCULINOS INGRESAN A UN DOMICILIO Y SUSTRAEN VARIOS OBJETOS A LO QUE SON DESCRITOS POR TESTIGOS E INICIAN PROTOCOLO DE BÚSQUEDA Y LOCALIZACIÓN REALIZANDO SU DETENCIÓN EN UN LUGAR DIVERSO A LOS HECHOS."
1094,FG-UITLAX-VG-057-2025,2025-05-26,15:20:00,1,"REFIERE QUE IMPUATDO LE TOCO LOS SENOS"
1095,FG-UIHOM-S/033//2025,2025-05-26,01:17:00,1,"SE RECIBE LLAMADA TELEFÓNICA POR PARTE DEL AGENTE DEL MINISTERIO PUBLICO DE ATENCIÓN INMEDIATA LIC. ESTEPHAN MONTAÑO AVILA, QUIEN HACE DE CONOCIMIENTO QUE RECIBIÓ NOTIFICACIÓN DE LA TRABAJADORA SOCIAL MIRIAM CORONA GARCÍA, DEL HOSPITAL GENERAL IMSS BIENESTAR TLAXCALA, UBICADO EN SAN MATÍAS TEPETOMATITLAN, MUNICIPIO DE APETATITLAN DE ANTONIO CARBAJAL, TLAXCALA; REPORTANDO EL FALLECIMIENTO DE UNA PERSONA DEL SEXO MASCULINO QUIEN EN VIDA RESPONDÍA AL NOMBRE DE GABRIEL SANCHEZ HERNANDEZ, DE 55 AÑOS DE EDAD, QUIEN INGRESO EL DÍA 15 DE MAYO DEL AÑO 2025, CON LESIONES PRODUCIDAS POR DISPARO DE ARMA DE FUEGO, A LA ALTURA DE LA CABEZA, POR LOS HECHOS OCURRIDOS EN EL ESTABLECIMIENTO DE VIDEOJUEGOS, UBICADO COMO REFERENCIA FRENTE A LA CENTRAL CAMIONERA DE TLAXCALA, POR LO ANTERIOR SE DIO INICIO A LA CARPETA DE INVESTIGACIÓN FG. AI. TLAX-I/1518/2025."
1096,FG-UIFERV/436/2025,2025-05-26,17:30:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA LUNES VEINTISÉIS DE MAYO DEL AÑO DOS MIL VEINTICINCO, AL SER APROXIMADAMENTE ONCE HORAS DEJO ESTACIONADA SU UNIDAD VEHICULAR MARCA ITALIKA, MODELO 250 Z, AÑO 2024, COLOR NEGRA, CON NUMERO DE SERIE 3SCK5FLD0R1048915, CON NUMERO  LC166FMM075196Q4, CON PLACAS DE CIRCULACIÓN 97XVB7 PARTICULARES  DEL ESTADO DE  TLAXCALA, SOBRE   CARRETERA FEDERAL PUEBLA - TLAXCALA, LA LOMA XICOHTENCATL, 90070 TLAXCALA DE XICOHTÉNCATL, TLAX., COMO REFERENCIA  FRENTE AL BAR  “ ROMA”;  Y AL SER  APROXIMADAMENTE LAS DIECISÉIS HORAS AL DIRIGIRSE AL LUGAR DONDE  HABÍA DEJADO  SE UNIDAD  VEHICULAR ANTES  CITADA, SE PERCATO QUE ESTÁ YA NO SE ENCONTRABA,"
1097,"FG-AIFEPDNL/76/2025 ",2025-05-26,11:40:00,1,"REFIERE LA DENUNCIANTE QUE SU HIJA CONSUME DROGAS Y ALCOHOL, QUE EL DÍA 16 DE MAYO DEL AÑO 2025, YA NO ENCONTRO A SU HIJA EN SU DOMICILIO DERIBADO DE UNA DISCUSIÓN QUE TUVIERON UN DIA ANTES POR LLEGAR TARDE, SALIO CON MALETAS Y ROPA. LA VICTIMA FUE LOCALIZADA EN BUEN ESTADO DE SALUD Y QUIEN REFIRIO QUE SALI DE SU DOMICILIO POR PROBLEMAS FAMILIARES.   "
1098,"FG-AIFEPDNL/77/2025 ",2025-05-26,13:30:00,1,"LA VICTIMA LE COMENTO A LA DENUNCIANTE QUE IRIA A PAGAR EL CABLE A PANZACOLA Y LUEGO A VER A UN AMIGO A PAPALOTLA, LE MANDO MENSAJE Y LE CONTESTO QUE YA VOY Y NO LLEGO EL 11 DE MAYO LE MANDO MENSAJE DICIENDOLE QUE ESTABA BIEN QUE NO SE PREOCUPARA Y YA NO CONTESTO MAS. LA VICTIMA SE LOCALIZO EN BUEN ESTADO FISICONE EN EL MUNICIPIO DE TEOLOCHOLCO, TLAXCALA EN UN HOTEL CON SU PAREJA SENTIMENTL QUIEN TAMBIEN CONSUME DROGAS."
1099,FG-UIAPIZ-D-2/116/2025,2025-05-27,20:00:00,1,"AL ENCONTRARNOS EN EJERCICIO DE NUESTRAS FUNCIONES DE RECORRIDO DE SEGURIDAD Y VIGILANCIA Y AL REALIZARLO SOBRE BOULEVARD LA LIBERTAD, SANTA URSULA ZIMATEOEC, MUNICIPIO DE YAUHQUEMEHCAN, A LA ALTURA DE OXXO SANTA URSULA, SE RECIBE POR PARTE DEL SERVICIO DE EMERGENCIAS 911 VÍA RADIO MATRA FARO: 3 APIZACO, MUNICIPIO: APIZACO, FOLIO: 2505271971, UBICACIÓN: INGENIERO ALEJANDRO GUILLOT/JACARANDAS/MORELOS, BENITO JUAREZ, REFERENCIA: OXXO SANTA ANITA, INCIDENCIA: 06/05, DESCRIPCIÓN:  REPORTA PERSONAL DE MONITOREO DE OXXO QUE HACE 10 MINUTOS INGRESA UN MASCULINO A ROBAR"
